able to change to that directory
				1011010715712	
01633790215712	ELD/TRIDENT		379021	1634563215712	0163
01380080105712	BALL		008010	1380540405712	0138
01404990105712	SOUTH		499010	1400000105712	0140
01240000335712	LOARA		000033	1240000105712	0124
01561570725712	FACILITIES		157072	1561560245712	0156
				1380540405712	
01380320105712	BALL		032010	1380540405712	0138
01384560105712	BALL		456010	1380540405712	0138
01200080105712	ANAHEIM	VOCAL MUSIC	008010	1200250405712	0120
01222550115712	MAGNOLIA		255011	1220000315712	0122
01240410105712	LOARA		041010	1240000105712	0124
01081080775712	INFO SYSTEMS	WALK-UP COPIER	108077	1081080775712	0108
01021020715712	SUPERINTENDENT		102071		0102
01210040105712	WESTERN		004010	1210110105712	0121
01383815105712	BALL		381510	1380540405712	0138
01380220105712	BALL		022010	1380540405712	0138
				1313810105712	
01314738105712	BROOKHURST		473810	1310000105712	0131
01210270105712	WESTERN		027010	1210110105712	0121
01203811315712	ANAHEIM		381131	1200250405712	0120
01240450105712	LOARA		045010	1240000105712	0124
01203810315712	ANAHEIM		381031	1200250405712	0120
01533815215712	SPEC. PROG.		381521	1501530215712	0153
01310250105712	BROOKHURST		025010	1310000105712	0131
01192830115712	SYS		283011	1191370345712	0119
01250040105712	KATELLA		004010	1250000315712	0125
01373811275712	SYCAMORE		381127	1370270105712	0137
01239205105712	SAVANNA		920510	1230000105712	0123
01173990105712	INSTR SERV		399010	1171170105712	0117
01234450105712	SAVANNA		445010	1230000105712	0123
01171120105712	INSTR SERV		112010	1171170105712	0117
01424920105712	OXFORD		492010	1021020715712	0142
01250070105712	KATELLA		007010	1250000315712	0125
01320250105712	ORANGEVIEW		025010	1321400275712	0132
01380130105712	BALL		013010	1380540405712	0138
				1051050725712	
01155650725712	EDUCATION DIV		565072		0115
					
01009160405712	BAND SPECTACULAR		916040		0100
01380230105712	BALL		023010	1380540405712	0138
OUTSIDE BILLING	ALTA		IDE BI		OUTS
01310050105712	BROOKHURST		005010	1310000105712	0131
01420050105712	OXFORD		005010	1021020715712	0142
01061660725712	BUSINESS		166072	1061060725712	0106
				1571570105712	
				1342575115712	
01374560275712	SYCAMORE		456027	1370270105712	0137
01380370105712	BALL		037010	1380540405712	0138
OUTSIDE BILLING	ANAHEIM PUBLIC LIBRARY		IDE BI		OUTS
01173552105712	INSTR SERV		355210	1171170105712	0117
01244249275712	LOARA		424927	1240000105712	0124
01404210105712	SOUTH		421010	1400000105712	0140
01009160405712	DISTRICT HONOR BAND		916040		0100
01201410275712	ANAHEIM	WASC	141027	1200250405712	0120
01031030725712	ADMIN	WALK-UP COPIER	103072	1025080405712	0103
01561562725712	FACILITIES		156272	1561560245712	0156
01244750275712	LOARA		475027	1240000105712	0124
01274910315712	KENNEDY		491031	1270000315712	0127
01311595105712	BROOKHURST	VOCAL MUSIC	159510	1310000105712	0131
01381595105712	BALL		159510	1380540405712	0138
					
01224920105712	MAGNOLIA		492010	1220000315712	0122
01622510115712	POLARIS OPPORTUNITY		251011	1610000105712	0162
01381400815712	BALL		140081	1381400275712	0138
01380320275712	BALL		032027	1380540405712	0138
				1310000105712	
01384450105712	BALL		445010	1380540405712	0138
01374560105712	SYCAMORE		456010	1370270105712	0137
01210000345712	WESTERN		000034	1210110105712	0121
01900900105712	SUMMER SCHOOL		090010		0190
OUTSIDE BILLING	PREP SPORTS		IDE BI		OUTS
01204920105712	ANAHEIM		492010	1200250405712	0120
01274560105712	KENNEDY		456010	1270000315712	0127
01274990105712	KENNEDY		499010	1270000315712	0127
01724538255712	SAFE SCHOOLS		453825	1724130725712	0172
01310370105712	BROOKHURST		037010	1310000105712	0131
01241400315712	LOARA		140031	1240000105712	0124
				1230000105712	
01371057125712	SYCAMORE		105712	1370270105712	0137
01374560105712	SYCAMORE		456010	1370270105712	0137
01153710105712	EDUCATION DIV	WALK-UP COPIER CEMSS	371010		0115
01428020405712	OXFORD		802040	1021020715712	0142
01200060105712	ANAHEIM		006010	1200250405712	0120
01415920105712	GILBERT WEST	DISNEYLAND GRANT UP TO $1000	592010	1410000105712	0141
01354560105712	DALE		456010	1350250405712	0135
01235060105712	SAVANNA	PUENTE	506010	1230000105712	0123
01374350105712	SYCAMORE		435010	1370270105712	0137
				1370270105712	
01240020105712	LOARA		002010	1240000105712	0124
01380000275712	BALL		000027	1380540405712	0138
01244560105712	LOARA		456010	1240000105712	0124
01400250105712	SOUTH		025010	1400000105712	0140
01260250405712	GILBERT EAST		025040	1260000105712	0126
01561520715712	FACILITIES		152071	1561560245712	0156
					
					
01204990105712	ANAHEIM		499010	1200250405712	0120

